"Json_ID","Size","McCabe","Readability","#Revisions"
"68283.json","15","3","0.0417388416826725","1"
"65288.json","33","1","4.0174307650886476E-4","5"
"80675.json","5","1","0.07233838737010956","1"
"6356.json","9","1","0.03377458453178406","11"
"68967.json","7","2","0.018213797360658646","5"
"31368.json","4","1","0.32460537552833557","1"
"72442.json","3","1","0.7865340113639832","1"
"36428.json","3","1","0.4552164077758789","1"
"13120.json","9","3","0.4470651149749756","8"
"4952.json","5","2","0.11917341500520706","1"
"20211.json","3","1","0.4547509551048279","3"
"45036.json","16","3","9.46086656767875E-4","3"
"26674.json","9","1","5.081595736555755E-4","6"
"29979.json","4","1","0.4849006235599518","5"
"60943.json","8","3","0.027025876566767693","1"
"83332.json","3","1","0.8566514849662781","5"
"20787.json","3","1","0.7513686418533325","3"
"23196.json","12","1","0.0","3"
"49229.json","3","1","0.01028495840728283","3"
"31520.json","15","4","5.716114537790418E-4","7"
"64631.json","4","1","0.40244898200035095","4"
"73893.json","11","2","0.42636939883232117","20"
"47400.json","4","1","0.407357394695282","3"
"27347.json","6","1","0.06271723657846451","2"
"29064.json","6","2","0.8266793489456177","3"
"74152.json","3","1","0.99420565366745","4"
"68490.json","5","2","0.7337414622306824","5"
"22417.json","3","1","0.923041820526123","3"
"74747.json","15","2","0.011148182675242424","2"
"60122.json","7","3","0.6921700835227966","2"
"65634.json","2","1","0.9305426478385925","2"
"12900.json","3","1","0.9293273687362671","1"
"49956.json","3","1","0.3260940909385681","3"
"20648.json","3","1","0.641838550567627","3"
"27025.json","3","1","0.9381090402603149","2"
"42531.json","3","1","0.0507795549929142","1"
"35907.json","3","1","0.3483322858810425","1"
"22980.json","8","3","0.19973625242710114","3"
"50591.json","3","1","0.12853945791721344","3"
"82864.json","9","3","0.3275051712989807","5"
"81145.json","13","5","0.08338530361652374","2"
"20017.json","16","1","0.0","4"
"62538.json","7","1","0.135470449924469","1"
"77142.json","1","1","0.6425690650939941","4"
"42027.json","3","1","0.13795748353004456","1"
"30203.json","11","4","0.04986531287431717","1"
"51948.json","1","1","0.30716603994369507","4"
"59391.json","3","1","0.745085597038269","1"
"81020.json","10","3","0.0","4"
"47584.json","3","1","0.009123271331191063","3"
"37640.json","3","1","0.8027781248092651","1"
"42993.json","43","4","0.0","2"
"82258.json","3","1","0.8563492894172668","1"
"63910.json","15","3","0.12157700210809708","4"
"21105.json","6","2","0.51395183801651","2"
"19250.json","22","3","0.022541603073477745","2"
"69140.json","3","1","0.851778507232666","4"
"3947.json","3","1","0.3577762544155121","2"
"55672.json","3","1","0.009013091214001179","1"
"61410.json","5","2","0.592984676361084","3"
"70679.json","3","1","0.9517858624458313","1"
"78900.json","6","2","0.9042808413505554","4"
"61839.json","3","1","0.6777102947235107","1"
"66721.json","25","6","0.001933850347995758","5"
"50611.json","4","1","0.5748708844184875","3"
"79918.json","4","1","0.08571407198905945","8"
"77690.json","5","1","6.330516189336777E-4","5"
"16189.json","15","4","0.05068959295749664","1"
"53708.json","3","1","0.32327672839164734","1"
"31219.json","8","2","0.2450428605079651","1"
"8284.json","3","1","0.9153968691825867","1"
"42453.json","5","1","0.7055060267448425","1"
"2997.json","3","1","0.1805104911327362","1"
"55081.json","3","1","0.4286264181137085","1"
"7249.json","6","1","0.0","2"
"39789.json","3","1","0.6877309083938599","1"
"1029.json","3","1","0.8569394946098328","3"
"20780.json","3","1","0.9195796847343445","3"
"65064.json","4","1","0.054697077721357346","1"
"74735.json","4","1","0.21479502320289612","1"
"81715.json","22","4","0.01021953672170639","5"
"55622.json","4","1","0.11852500587701797","1"
"23472.json","7","2","0.25695353746414185","1"
"40378.json","3","1","0.76891028881073","2"
"71203.json","5","1","0.14808477461338043","1"
"65282.json","3","1","0.42322826385498047","1"
"20409.json","8","2","0.004040830302983522","3"
"46431.json","3","1","0.6555777192115784","3"
"67471.json","3","1","0.9420372843742371","1"
"27418.json","4","1","0.18918247520923615","1"
"24016.json","3","1","0.9170577526092529","1"
"75162.json","3","1","0.7966419458389282","1"
"42659.json","8","1","0.14440973103046417","3"
"43102.json","3","1","0.45281466841697693","2"
"60524.json","8","2","0.5613194704055786","4"
"78454.json","7","1","0.0010405039647594094","4"
"61860.json","8","1","5.16665808390826E-4","5"
"25517.json","8","1","0.0042394837364554405","2"
"12060.json","7","2","0.3044092655181885","1"
"33585.json","3","1","0.7204087972640991","1"
"25590.json","3","1","0.8913366794586182","1"
"81842.json","20","6","0.05370289832353592","1"
"7216.json","4","1","0.20216675102710724","6"
"39643.json","12","1","0.026453237980604172","6"
"42618.json","3","1","0.8156470060348511","3"
"64878.json","9","2","0.023570597171783447","1"
"73897.json","3","1","0.6031731367111206","1"
"21925.json","3","1","0.7483040690422058","1"
"45845.json","22","9","0.0","1"
"43822.json","5","1","0.75791335105896","2"
"97.json","7","1","2.493289648555219E-4","5"
"7983.json","3","1","0.605831503868103","1"
"35538.json","6","2","0.6672664284706116","1"
"30955.json","3","1","0.6658320426940918","1"
"18128.json","3","1","0.13847792148590088","1"
"79081.json","4","1","2.944377774838358E-4","4"
"60501.json","7","3","0.7595368027687073","4"
"44532.json","14","3","0.005127868615090847","2"
"63373.json","3","1","0.8607810735702515","2"
"59619.json","9","3","0.0799780935049057","1"
"20351.json","3","1","0.6856908798217773","1"
"17984.json","3","1","0.292827844619751","2"
"3616.json","38","6","1.2576965673360974E-4","12"
"52312.json","7","4","0.01953868567943573","1"
"25999.json","3","1","0.38782113790512085","1"
"60778.json","7","3","0.5400774478912354","1"
"63457.json","3","1","0.02300797961652279","4"
"3424.json","3","1","0.7995659708976746","2"
"44640.json","18","2","2.2089070989750326E-4","1"
"50586.json","3","1","0.11616383492946625","3"
"8441.json","3","1","0.806521475315094","3"
"20028.json","6","1","0.9550058841705322","3"
"19667.json","6","2","0.21836833655834198","3"
"29110.json","17","1","0.35504311323165894","1"
"26072.json","3","1","0.949608325958252","1"
"67464.json","3","1","0.9316183924674988","1"
"45256.json","11","3","0.004028843715786934","7"
"37383.json","6","2","0.521443784236908","6"
"51518.json","3","1","0.3249516785144806","3"
"81704.json","5","1","0.06291308999061584","1"
"65959.json","3","1","0.3878236413002014","1"
"72470.json","3","1","0.8323626518249512","1"
"21940.json","3","1","0.042760156095027924","3"
"81080.json","17","3","6.889320211485028E-4","3"
"29171.json","8","2","0.23235595226287842","1"
"6008.json","24","5","0.1625894457101822","5"
"38235.json","10","2","0.01313167903572321","1"
"39522.json","3","1","0.019639670848846436","1"
"55929.json","3","1","0.13775509595870972","1"
"241.json","14","3","0.009027911350131035","3"
"78458.json","6","2","0.08592426031827927","1"
"75480.json","3","1","0.936758279800415","1"
"52847.json","3","1","0.010228795930743217","1"
"65095.json","7","2","0.3156156837940216","1"
"2112.json","7","1","0.09820792824029922","3"
"5764.json","4","1","0.16437232494354248","5"
"73339.json","7","2","0.31222179532051086","1"
"11045.json","52","11","0.0","30"
"70958.json","4","1","0.12191915512084961","1"
"37449.json","3","1","0.36002659797668457","2"
"36386.json","3","1","0.3991440236568451","1"
"5929.json","24","1","1.0446309170220047E-4","9"
"37100.json","3","1","0.43264469504356384","1"
"72586.json","6","1","0.1651068925857544","1"
"1442.json","3","1","0.7867685556411743","5"
"76638.json","9","2","0.08332280069589615","5"
"69500.json","3","1","0.48789486289024353","2"
"6636.json","4","1","0.9124301671981812","1"
"66075.json","42","6","0.0","3"
"19077.json","7","2","0.569247841835022","4"
"21086.json","1","1","0.12247158586978912","4"
"69326.json","8","1","0.3365369141101837","4"
"65928.json","6","2","0.5351337194442749","1"
"83195.json","4","1","0.9506544470787048","5"
"35989.json","10","1","0.01614212431013584","18"
"78373.json","6","1","0.0","5"
"9828.json","11","3","0.10497741401195526","3"
"8672.json","35","6","0.0","20"
"54154.json","4","1","0.3844487965106964","1"
"43177.json","14","1","0.006906125228852034","5"
"69423.json","10","3","0.2907596826553345","4"
"36600.json","4","2","0.2773088216781616","1"
"559.json","3","1","0.09198495000600815","1"
"51171.json","3","1","0.13775509595870972","3"
"35006.json","9","1","0.5060359835624695","1"
"27938.json","3","1","0.23698942363262177","1"
"68423.json","3","2","0.846041202545166","1"
"14593.json","5","1","0.0","2"
"45312.json","12","3","0.22461554408073425","4"
"39357.json","4","1","0.12146873027086258","3"
"6303.json","2","1","0.9974415302276611","17"
"68596.json","7","2","0.8839901089668274","4"
"81049.json","14","3","0.7468335628509521","5"
"21752.json","3","1","0.9112594723701477","3"
"36577.json","3","1","0.8323626518249512","2"
"40541.json","3","1","0.004758205730468035","1"
"55264.json","3","1","0.010228795930743217","1"
"68923.json","12","4","0.33861231803894043","4"
"60133.json","4","1","0.5482010841369629","5"
"30284.json","3","1","0.22863230109214783","1"
"23297.json","17","10","0.01299405936151743","3"
"26595.json","8","1","0.09866254776716232","2"
"73608.json","9","2","0.606193482875824","3"
"69766.json","31","5","0.0","2"
"3255.json","3","1","0.21460868418216705","5"
"38722.json","3","1","0.30078423023223877","1"
"47938.json","3","1","0.03027922660112381","3"
"67042.json","3","1","0.8865599632263184","2"
"77141.json","3","1","0.7126085758209229","4"
"15793.json","3","1","0.8469976186752319","1"
"24161.json","3","1","0.6494176983833313","2"
"5663.json","3","1","0.45216768980026245","3"
"5597.json","11","3","0.10018221288919449","2"
"8683.json","136","24","0.0","2"
"65729.json","11","2","0.36614200472831726","1"
"66868.json","7","2","0.5110440254211426","4"
"74439.json","14","3","0.07113764435052872","1"
"56974.json","3","1","0.4428040087223053","1"
"67679.json","6","3","0.7636756896972656","1"
"34035.json","4","1","0.6349444389343262","1"
"15178.json","25","7","0.0022088782861828804","3"
"51889.json","3","1","0.4470464885234833","3"
"23319.json","10","3","0.7534970045089722","3"
"56044.json","3","1","0.35077983140945435","1"
"41079.json","3","1","0.4283829629421234","1"
"1628.json","8","1","0.1377677470445633","6"
"39199.json","3","1","0.06020247936248779","1"
"69860.json","3","1","0.6890942454338074","1"
"66323.json","3","1","0.8673183917999268","1"
"77136.json","19","6","0.007106466684490442","1"
"70541.json","26","7","2.2883819474373013E-4","2"
"76934.json","3","1","0.8550888895988464","1"
"29749.json","6","1","0.08099962770938873","1"
"76979.json","3","1","0.907122015953064","3"
"36724.json","3","1","0.7040234208106995","1"
"24482.json","5","2","0.3893366754055023","2"
"12655.json","3","1","0.6093084812164307","1"
"63703.json","4","1","0.8654400110244751","1"
"14046.json","3","1","0.07890021800994873","3"
"9150.json","3","1","0.4437962472438812","1"
"64777.json","6","2","0.5798979997634888","1"
"18170.json","14","1","0.045966845005750656","2"
"76893.json","3","1","0.6237275004386902","1"
"41749.json","6","1","0.01757846586406231","1"
"9479.json","3","1","0.1785595566034317","1"
"4701.json","7","1","0.007695441599935293","2"
"7452.json","3","1","0.17710398137569427","2"
"71406.json","16","4","0.32147443294525146","4"
"26502.json","1","1","0.9881923794746399","3"
"16296.json","7","1","0.20830269157886505","1"
"26025.json","3","1","0.8156470060348511","1"
"21576.json","4","1","0.8753193020820618","1"
"3587.json","29","5","0.001986743649467826","8"
"14327.json","9","2","0.04474847763776779","1"
"42845.json","21","2","0.0","20"
"70850.json","11","2","0.529300332069397","6"
"75645.json","15","2","0.001976064871996641","4"
"28356.json","4","1","0.5007116198539734","1"
"25054.json","39","5","1.1436185013735667E-4","16"
"74814.json","3","1","0.08161458373069763","3"
"53772.json","4","1","0.29841575026512146","1"
"64160.json","3","1","0.7477084994316101","1"
"74390.json","3","1","0.633311927318573","1"
"60264.json","7","2","0.2661953568458557","3"
"58042.json","7","2","0.15020699799060822","3"
"65418.json","6","1","0.05600830167531967","4"
"64626.json","7","2","0.3413078486919403","2"
"19354.json","3","1","0.496336966753006","3"
"19187.json","4","1","0.5447941422462463","3"
"2286.json","12","2","0.012349920347332954","5"
"22981.json","3","2","0.9475641846656799","3"
"28013.json","8","3","0.5149391889572144","1"
"13426.json","3","1","0.8137931823730469","1"
"54653.json","4","1","0.3575432598590851","1"
"6406.json","4","1","0.9124301671981812","1"
"4948.json","12","4","0.4048556089401245","5"
"26739.json","4","1","0.535714328289032","4"
"72250.json","3","1","0.6528819799423218","2"
"6480.json","4","1","0.5851274728775024","14"
"9132.json","15","2","0.3157082796096802","10"
"71569.json","3","1","0.7105693817138672","2"
"3672.json","5","2","0.597963809967041","2"
"73343.json","4","1","0.0991264209151268","1"
"72458.json","3","1","0.9198974370956421","1"
"13044.json","9","2","0.2386491596698761","1"
"8894.json","3","1","0.7891115546226501","1"
"63046.json","8","1","0.19512532651424408","2"
"69052.json","3","1","0.7341015934944153","1"
"38738.json","3","1","0.597930371761322","1"
"21406.json","1","1","0.9709640741348267","3"
"60846.json","6","2","0.8446207046508789","1"
"80532.json","3","1","0.7493120431900024","5"
"83210.json","4","1","0.24493347108364105","4"
"80689.json","3","1","0.6081008911132812","1"
"49227.json","3","1","0.2996332049369812","3"
"51903.json","1","1","0.02965962514281273","4"
"71761.json","3","1","0.9346576929092407","1"
"21127.json","1","1","0.9558551907539368","2"
"20847.json","17","3","8.992222719825804E-4","5"
"10280.json","4","1","0.5390115976333618","1"
"50394.json","4","1","0.29841575026512146","3"
"31410.json","4","1","0.2616690397262573","1"
"76634.json","8","1","0.0","5"
"65802.json","6","1","0.5193915963172913","3"
"2327.json","18","4","2.3286616487894207E-4","1"
"36136.json","3","1","0.7214167714118958","1"
"15358.json","18","3","0.0025336763355880976","11"
"79979.json","12","3","0.15187129378318787","5"
"10926.json","3","1","0.2714715301990509","1"
"31455.json","3","1","0.6587947607040405","3"
"1288.json","33","5","0.0","16"
"14759.json","4","1","0.43944051861763","3"
"39507.json","15","3","0.0016964945243671536","1"
"15831.json","10","2","0.038313452154397964","6"
"31081.json","7","1","0.0","5"
"22453.json","31","7","0.0035361952614039183","10"
"31218.json","26","1","0.0016813353868201375","3"
"42199.json","9","1","0.23363134264945984","1"
"21448.json","1","1","0.98311847448349","5"
"23582.json","16","2","0.007135593798011541","3"
"55425.json","3","1","0.2948405146598816","1"
"49467.json","3","1","0.4286264181137085","3"
"76838.json","18","5","0.17656682431697845","5"
"13067.json","3","1","0.4406096935272217","8"
"81245.json","28","7","9.671412408351898E-4","14"
"61745.json","3","1","0.272352397441864","1"
"52346.json","3","1","0.23796199262142181","1"
"22393.json","3","1","0.5866478085517883","3"
"36660.json","3","1","0.6918727159500122","1"
"66119.json","13","1","0.009849363006651402","4"
"82711.json","5","1","0.05952799320220947","6"
"37919.json","3","1","0.443674772977829","1"
"58722.json","8","3","0.061440493911504745","1"
"20054.json","3","1","0.18927253782749176","3"
"1090.json","3","1","0.39297690987586975","3"
"50013.json","3","1","0.01028495840728283","3"
"79154.json","5","1","3.5751055111177266E-4","1"
"60190.json","4","1","0.36065220832824707","1"
"64163.json","11","2","0.25208666920661926","2"
"47235.json","4","1","0.3708958923816681","3"
"32520.json","19","4","0.030667705461382866","3"
"23468.json","12","1","1.0238323011435568E-4","1"
"38756.json","3","1","0.8284197449684143","1"
"69569.json","3","1","0.4555829167366028","1"
"52652.json","3","1","0.01089057419449091","1"
"20213.json","14","4","0.40125688910484314","3"
"75076.json","4","1","0.5748264193534851","3"
"19750.json","3","1","0.6187083721160889","1"
"42882.json","3","1","0.22814126312732697","2"
"43131.json","32","3","2.063905558316037E-4","3"
"74396.json","11","2","0.4612848162651062","1"
"76469.json","3","1","0.9401941895484924","4"
"83119.json","3","1","0.933327317237854","3"
"55916.json","4","1","0.40276193618774414","1"
"64115.json","3","1","0.9046415090560913","1"
"5750.json","8","2","0.2472323775291443","10"
"18169.json","15","4","0.05881255492568016","1"
"74313.json","3","1","0.04582527279853821","4"
"5720.json","4","1","0.36859041452407837","2"
"3414.json","3","1","0.7046716213226318","2"
"68348.json","3","1","0.49724388122558594","1"
"49116.json","3","1","0.010703833773732185","3"
"33754.json","3","1","0.9416891932487488","1"
"524.json","6","1","0.3363521099090576","3"
"73446.json","3","1","0.46334728598594666","1"
"73918.json","1","1","0.9685623645782471","4"
"47373.json","3","1","0.30017948150634766","3"
"63538.json","12","3","0.0","3"
"55402.json","3","1","0.01089057419449091","1"
"82021.json","3","1","0.07792288810014725","1"
"12670.json","15","5","0.0026840458158403635","4"
"58322.json","3","1","0.7899398803710938","2"
"73599.json","3","1","0.5693201422691345","1"
"27840.json","7","1","0.14106664061546326","1"
"41369.json","14","3","0.00208855839446187","8"
"44517.json","8","1","0.13824158906936646","1"
"56846.json","3","1","0.3244161009788513","1"
"42210.json","7","2","0.674019455909729","1"
"12056.json","6","2","0.5895872712135315","1"
"11720.json","3","1","0.5481299757957458","2"
"24211.json","16","1","0.0022069173865020275","5"
"52639.json","3","1","0.32384616136550903","1"
"27555.json","5","1","0.4156922996044159","2"
"49457.json","3","1","0.49116072058677673","3"
"61074.json","3","1","0.6543203592300415","1"
"73387.json","4","2","0.7420003414154053","6"
"33311.json","3","1","0.7650389075279236","2"
"75091.json","3","1","0.8629490733146667","1"
"47408.json","3","1","0.3416403532028198","3"
"3696.json","3","1","0.6174679398536682","2"
"69847.json","3","1","0.8914176821708679","1"
"36494.json","3","1","0.11336327344179153","1"
"46511.json","3","1","0.3072182238101959","3"
"19050.json","13","2","6.896053091622889E-4","4"
"65019.json","3","1","0.692513644695282","1"
"37269.json","19","3","1.9795859407167882E-4","1"
"137.json","49","8","0.0","12"
"20843.json","3","1","0.8967178463935852","1"
"34122.json","3","1","0.8806297183036804","1"
"10097.json","49","7","0.0","2"
"65011.json","5","1","0.07016822695732117","1"
"56667.json","3","1","0.12954498827457428","1"
"63518.json","8","1","0.005099124275147915","1"
"36404.json","3","1","0.6728130578994751","2"
"76338.json","4","1","0.0","4"
"66817.json","3","1","0.8935538530349731","2"
"9394.json","3","1","0.8173134326934814","1"
"75476.json","3","1","0.29855281114578247","1"
"49762.json","4","1","0.407357394695282","3"
"1127.json","4","1","0.06949862092733383","3"
"33811.json","3","1","0.9060057401657104","1"
"50341.json","4","1","0.40276193618774414","3"
"50193.json","4","1","0.32310962677001953","3"
"75390.json","3","1","0.4532691538333893","1"
"24877.json","6","2","0.48042452335357666","2"
"72054.json","9","2","0.21261295676231384","4"
"15870.json","4","1","0.16239461302757263","11"
"82545.json","9","2","0.3435882329940796","1"
"51001.json","4","1","0.11407428979873657","3"
"76881.json","3","1","0.6918258666992188","1"
"7230.json","7","2","0.9261905550956726","1"
"25910.json","15","2","0.05275984853506088","10"
"33260.json","5","1","0.06428377330303192","1"
"67392.json","22","5","0.10120384395122528","4"
"61031.json","8","3","0.061440493911504745","2"
"43092.json","7","1","0.8021710515022278","2"
"75924.json","3","1","0.7312082648277283","2"
"43875.json","15","1","0.057881396263837814","1"
"13518.json","10","3","0.8360879421234131","2"
"67063.json","10","2","0.8163286447525024","4"
"47105.json","3","1","0.009123271331191063","3"
"10470.json","3","1","0.5324049592018127","1"
"78541.json","3","1","0.47659629583358765","1"
"56940.json","4","1","0.3575432598590851","1"
"18058.json","3","1","0.15087006986141205","1"
"38742.json","3","1","0.9155157804489136","1"
"70334.json","6","1","0.07283535599708557","1"
"13941.json","10","1","0.0047083511017262936","1"
"60075.json","6","2","0.8369013071060181","1"
"2914.json","12","2","0.005645173601806164","7"
"40110.json","39","7","1.1953679495491087E-4","5"
"58267.json","3","1","0.7260369062423706","2"
"31270.json","6","2","0.1971626728773117","1"
"69946.json","5","1","0.014751415699720383","1"
"77967.json","3","1","0.5109753012657166","1"
"23070.json","5","1","0.7615370154380798","3"
"66449.json","2","1","0.9970526099205017","1"
"6757.json","20","1","0.0","2"
"3658.json","3","1","0.4166433811187744","1"
"29311.json","27","2","0.052706703543663025","1"
"16087.json","4","1","0.9118706583976746","2"
"50680.json","3","1","0.0","3"
"11037.json","29","5","0.006370232440531254","9"
"36981.json","7","2","0.15128177404403687","1"
"76210.json","3","1","0.15452660620212555","4"
"11757.json","6","2","0.08202333003282547","1"
"64889.json","5","1","0.031234698370099068","1"
"73469.json","4","1","0.05719038471579552","2"
"51241.json","3","1","0.3072182238101959","3"
"45927.json","16","1","1.6679249529261142E-4","6"
"48730.json","3","1","0.00993816927075386","3"
"5554.json","3","1","0.8307003378868103","1"
"22841.json","3","1","0.22368165850639343","3"
"56939.json","3","1","0.011078791692852974","1"
"64765.json","42","2","0.0","1"
"33541.json","3","1","0.9359689354896545","1"
"68849.json","5","1","0.6073673367500305","5"
"78884.json","3","1","0.800251305103302","4"
"58213.json","3","1","0.6741415858268738","1"
"70514.json","4","1","0.4028986990451813","1"
"37736.json","3","1","0.5140727162361145","1"
"37994.json","3","1","0.26126033067703247","1"
"12049.json","16","3","0.0","5"
"64806.json","6","2","0.5740962028503418","2"
"81135.json","3","1","0.6121910810470581","4"
"82951.json","4","1","0.6938281655311584","4"
"83030.json","3","2","0.48739272356033325","4"
"57595.json","4","1","0.10780538618564606","1"
"13470.json","8","1","0.019638216122984886","9"
"20894.json","4","1","0.2961046099662781","3"
"12031.json","7","1","0.007191541139036417","13"
"76781.json","5","2","0.12067021429538727","1"
"67046.json","8","2","0.023966632783412933","2"
"55275.json","3","1","0.4428040087223053","1"
"79293.json","7","2","0.10666465759277344","1"
"28745.json","26","5","1.3648549793288112E-4","2"
"25900.json","7","2","0.20312027633190155","11"
"80232.json","5","1","7.876245072111487E-4","1"
"48001.json","3","1","0.01028495840728283","3"
"71495.json","22","5","0.002093113260343671","3"
"56049.json","3","1","0.3244161009788513","1"
"74358.json","3","1","0.042379748076200485","4"
"14336.json","11","2","0.13377715647220612","2"
"1879.json","8","2","0.750465452671051","3"
"33434.json","8","1","0.28280553221702576","1"
"40810.json","3","1","0.7105439901351929","3"
"55642.json","4","1","0.3844487965106964","1"
"10783.json","7","2","0.2073861062526703","3"
"55084.json","3","1","0.0","1"
"72977.json","21","4","0.00255790026858449","10"
"62846.json","3","1","0.5376120805740356","1"
"73701.json","15","2","2.4304624821525067E-4","2"
"10403.json","40","2","0.0","23"
"27325.json","3","1","0.8868789672851562","1"
"18507.json","1","1","0.9694687724113464","4"
"40660.json","14","4","0.10853244364261627","3"
"38093.json","3","1","0.9023155570030212","2"
"70917.json","3","1","0.9568278193473816","1"
"21842.json","9","2","0.046276625245809555","3"
"2037.json","3","1","0.9020947813987732","1"
"70890.json","69","10","0.0","2"
"1224.json","3","1","0.5966014862060547","2"
"43523.json","7","2","0.38764485716819763","1"
"58003.json","4","1","0.6305725574493408","1"
"65425.json","12","3","0.008281433023512363","2"
"79830.json","4","1","0.015142401680350304","4"
"38210.json","10","3","0.14801418781280518","2"
"18884.json","7","2","0.549345850944519","3"
"81730.json","4","1","0.4315432608127594","3"
"33931.json","3","1","0.37634098529815674","2"
"67776.json","12","4","0.29233503341674805","2"
"28457.json","3","1","0.40466272830963135","1"
"11971.json","9","2","0.42070505023002625","4"
"1779.json","9","3","0.37447282671928406","3"
"23040.json","11","2","0.009631992317736149","3"
"47684.json","3","1","0.3323131799697876","3"
"53167.json","3","1","0.009013091214001179","1"
"83250.json","3","1","0.008170939981937408","4"
"51435.json","4","1","0.40276193618774414","3"
"23707.json","3","1","0.9080073237419128","1"
"60784.json","6","2","0.35799846053123474","1"
"8280.json","7","2","0.7040591239929199","3"
"17099.json","4","1","0.04654218256473541","3"
"28247.json","9","3","0.0799780935049057","1"
"74653.json","14","3","0.0015931014204397798","1"
"83179.json","4","1","0.9567805528640747","5"
"67156.json","3","1","0.257521390914917","4"
"50919.json","3","1","0.00993816927075386","3"
"62579.json","3","1","0.21310961246490479","2"
"36155.json","3","1","0.610779881477356","2"
"57496.json","4","1","0.11852500587701797","1"
"50462.json","4","1","0.40276193618774414","3"
"65593.json","3","1","0.22504940629005432","2"
"14954.json","4","1","0.11994500458240509","1"
"31407.json","4","1","0.2975531816482544","1"
"44413.json","3","1","0.7931376695632935","1"
"47153.json","3","1","0.4428040087223053","3"
"72954.json","3","1","0.7165089249610901","1"
"3571.json","29","8","0.0016228576423600316","11"
"64268.json","30","3","0.0039411564357578754","3"
"60098.json","8","2","0.1350030153989792","5"
"11550.json","5","1","0.2838311493396759","1"
"60863.json","6","2","0.3790322244167328","5"
"73479.json","8","2","0.3236534297466278","4"
"68818.json","37","15","0.0","4"
"34769.json","5","1","0.09599213302135468","1"
"32855.json","3","1","0.9616562724113464","1"
"73492.json","3","1","0.0494237020611763","1"
"35170.json","13","3","0.5018750429153442","3"
"23949.json","3","1","0.24987049400806427","1"
"80154.json","3","1","0.9485991597175598","1"
"11570.json","6","1","0.07493828237056732","1"
"76416.json","11","3","0.07202593237161636","4"
"53706.json","3","1","0.0100548742339015","1"
"83362.json","3","1","0.38057875633239746","1"
"12145.json","3","1","0.6675339937210083","1"
"65785.json","6","1","0.002870589029043913","2"
"66293.json","3","1","0.6081819534301758","1"
"72499.json","3","1","0.46975821256637573","1"
"68456.json","1","1","0.2002848982810974","5"
"68929.json","3","1","0.7365521192550659","4"
"63549.json","8","2","0.06897030025720596","3"
"64143.json","12","2","0.018460066989064217","1"
"78784.json","10","1","0.034627240151166916","6"
"3659.json","11","3","0.1103634238243103","2"
"65051.json","9","2","0.017886288464069366","1"
"20813.json","6","2","0.7224276065826416","3"
"6519.json","4","1","0.3669109344482422","3"
"10119.json","3","1","0.6355296969413757","1"
"48719.json","4","1","0.5748708844184875","3"
"43753.json","21","4","0.0","1"
"20376.json","6","2","0.28945672512054443","3"
"58626.json","7","3","0.7636870741844177","1"
"34653.json","5","1","0.6033445000648499","2"
"13729.json","19","4","0.00405146786943078","2"
"59271.json","4","1","0.23490150272846222","1"
"82046.json","19","2","0.021832948550581932","2"
"19478.json","5","1","0.06537822633981705","3"
"1434.json","3","1","0.9280931949615479","2"
"60204.json","4","1","0.2623332142829895","1"
"14629.json","7","2","0.5482918620109558","1"
"68240.json","4","1","0.7070263624191284","1"
"32604.json","3","1","0.33626648783683777","1"
"37893.json","17","4","0.0035718868020921946","1"
"81128.json","3","1","0.25444716215133667","4"
"66450.json","2","1","0.9971262216567993","1"
"289.json","4","1","0.0025806196499615908","4"
"83266.json","29","8","0.011490137316286564","5"
"20204.json","5","1","0.6720017194747925","3"
"73486.json","11","2","0.45049235224723816","1"
"60895.json","13","4","0.06276193261146545","4"
"82632.json","39","7","0.0","6"
"61573.json","3","1","0.7638884782791138","1"
"68909.json","3","1","0.2730574309825897","4"
"48968.json","3","1","0.1536387950181961","3"
"75969.json","3","1","0.40881726145744324","4"
"73530.json","6","2","0.6360664963722229","4"
"32766.json","3","1","0.47085869312286377","1"
"1478.json","4","1","0.3977382779121399","4"
"52611.json","3","1","0.49116072058677673","1"
"38151.json","9","2","0.004211929626762867","2"
"54067.json","4","1","0.41164499521255493","1"
"36709.json","3","1","0.9241483807563782","1"
"51226.json","4","1","0.38897138833999634","3"
"24085.json","4","1","0.2544326186180115","2"
"6612.json","4","1","0.9124301671981812","1"
"73182.json","23","7","0.0","16"
"71468.json","3","1","0.7764427065849304","2"
"73817.json","3","1","0.3967307209968567","1"
"26303.json","5","1","0.14418147504329681","2"
"64726.json","4","1","0.11498742550611496","1"
"2078.json","3","1","0.6762902140617371","5"
"132.json","36","6","0.0","14"
"30242.json","8","2","0.20582185685634613","1"
"33490.json","3","1","0.9016443490982056","1"
"77842.json","3","1","0.9447463750839233","1"
"37597.json","3","1","0.9193387031555176","3"
"68505.json","4","1","0.7545896768569946","5"
"66558.json","3","1","0.23074665665626526","1"
"37744.json","3","1","0.1257353574037552","1"
"24287.json","11","4","0.26795634627342224","2"
"2290.json","13","2","6.778843817301095E-4","5"
"2215.json","12","2","0.007497459650039673","8"
"28534.json","2","1","0.9914965033531189","1"
"2062.json","7","2","0.04705299437046051","1"
"76687.json","3","1","0.8324759006500244","1"
"70075.json","15","3","0.05280202999711037","1"
"37159.json","3","1","0.09271454811096191","2"
"1229.json","7","1","0.04460873827338219","11"
"21589.json","3","1","0.6395948529243469","1"
